video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
a49beT37Bc0,17-12-17,PHP,24,10-12-17 9:00,2314081,14782,2769,9678,0,0,Entertainment
RBpLVXNN6i0,17-12-17,Tessa Violet,10,12-12-17 20:15,60911,9356,41,738,0,0,Music
dkD1l8iKedE,17-12-17,Merrell Twins Live,22,12-12-17 23:08,45684,3114,32,424,0,0,People & Blogs
lzuWvKn80V8,17-12-17,AnthonyPadilla,23,11-12-17 16:59,267038,24048,446,1640,0,0,Comedy
RiVuoe-jaE0,17-12-17,CBS News,25,11-12-17 16:05,25213,112,115,209,0,0,News & Politics
SqyPQ5eAgCY,17-12-17,CyclingTips,17,12-12-17 23:38,5349,68,9,22,0,0,Sports
,17-12-17,Xbox,20,12-12-17 17:57,48735,2465,109,411,0,0,Gaming
XiIShINrftE,17-12-17,Capital FM,10,10-12-17 23:11,1549191,45903,4181,3344,0,0,Music
2yCp-Dj5-7c,17-12-17,Watch What Happens Live with Andy Cohen,24,11-12-17 4:29,216939,1208,128,130,0,0,Entertainment
vZJXXguLysI,17-12-17,Bachelor Nation on ABC,24,12-12-17 7:00,25386,78,10,28,0,0,Entertainment
FO_Ox_dH0M8,17-12-17,Tom Scott,27,11-12-17 16:00,283505,14397,118,711,0,0,Education
xp0m08eOD5U,17-12-17,Moby,10,11-12-17 15:01,200958,6447,238,384,0,0,Music
6wpb3YfXGqU,17-12-17,ilikeweylie,26,12-12-17 1:01,84450,4171,46,402,0,0,How to & Style
fO8pPjlFtNw,17-12-17,ElectroBOOM,28,11-12-17 17:10,316907,18642,249,1409,0,0,Science & Technology
A8HLnDP6uRM,17-12-17,Saturday Night Live,24,10-12-17 8:30,2935898,28777,4642,3742,0,0,Entertainment
hOulcmOHCIQ,18-12-17,Saturday Night Live,24,17-12-17 7:52,2701442,27542,5428,4698,0,0,Entertainment
v9wbMzkVseE,18-12-17,NFL,17,18-12-17 0:59,740457,9213,2027,9704,0,0,Sports
FnAx2bLICOo,18-12-17,Freddie Lister,17,17-12-17 12:08,662308,8100,923,885,0,0,Sports
JcdLF6XQ0iw,18-12-17,Collins Key,24,16-12-17 19:02,5275682,578219,8202,116532,0,0,Entertainment
1Znl8OUBa_o,18-12-17,nigahiga,24,16-12-17 16:55,3519320,243539,3770,32641,0,0,Entertainment
SO0HTI8QuQU,18-12-17,Third Leg Studios,23,17-12-17 17:08,73361,3259,73,119,0,0,Comedy
GjDK_6NtYGQ,18-12-17,5-Minute Crafts,26,16-12-17 16:30,4466616,35670,4301,2657,0,0,How to & Style
I-xZz2OabW0,18-12-17,CNN,25,17-12-17 11:28,402081,3582,1650,5251,0,0,News & Politics
4vZJn6r0dRw,18-12-17,FBE,24,16-12-17 22:00,1337780,39735,1064,5599,0,0,Entertainment
tBnIH8xPyZA,18-12-17,Refinery29,26,17-12-17 16:00,73285,1472,144,311,0,0,How to & Style
8bXF29AeVQc,18-12-17,Good Mythical Morning,24,17-12-17 11:00,127507,5131,163,516,0,0,Entertainment
D0N3qaqXymY,18-12-17,Blurred Culture,17,18-12-17 0:45,19048,172,83,475,0,0,Sports
b9lb2x_OHOk,18-12-17,itsAlexClark,1,16-12-17 14:52,374878,9143,1132,1586,0,0,Film & Animation
gy_aLyB41wQ,18-12-17,TechSmartt,28,16-12-17 22:59,640051,22227,1877,3806,0,0,Science & Technology
1iGBHh1q0Kg,18-12-17,The Dodo,15,17-12-17 0:00,235293,9939,232,1056,0,0,Pets & Animals
W-KEuvd3S-Q,18-12-17,grandayy,24,16-12-17 18:33,534278,44454,1246,3005,0,0,Entertainment
r1x0X5PCYak,18-12-17,NikkieTutorials,26,16-12-17 20:00,1591198,166116,2303,58102,0,0,How to & Style
0IC3II1i5yM,18-12-17,The Royal Family Channel,25,17-12-17 18:48,35640,806,225,266,0,0,News & Politics
AEAHRq62p3Q,18-12-17,NFL World,17,18-12-17 0:34,8440,66,43,188,0,0,Sports
Dc6ZDo9ViNA,18-12-17,The Late Show with Stephen Colbert,24,16-12-17 8:35,617698,12955,2238,1468,0,0,Entertainment
2--Pg-y3xNk,18-12-17,Watch What Happens Live with Andy Cohen,24,18-12-17 4:30,6304,180,34,69,0,0,Entertainment
25Uouf_9DUk,18-12-17,Sport Hub,22,18-12-17 0:35,4206,22,6,56,0,0,People & Blogs
plnzNgtvvJo,18-12-17,FOX,24,18-12-17 4:03,1386,67,20,20,0,0,Entertainment
muAPJiMho2Y,18-12-17,CHRIS-RS,2,15-12-17 16:00,701821,21102,290,2299,0,0,Autos & Vehicles
bUijOzaPfr8,18-12-17,iJustine,22,16-12-17 22:56,120594,7328,335,960,0,0,People & Blogs
_Lp5iMI8RWc,18-12-17,Simply Nailogical,24,16-12-17 15:21,2276349,139826,1423,12766,0,0,Entertainment
eiDiKwbGfIY,18-12-17,Ed Sheeran,10,15-12-17 8:12,14815407,829219,12002,31299,0,0,Music
EajOkkJ80uc,18-12-17,The Tonight Show Starring Jimmy Fallon,23,16-12-17 12:00,448835,5808,556,1202,0,0,Comedy
w-TSI1O4yGM,18-12-17,NBA,17,17-12-17 8:30,384829,4431,498,564,0,0,Sports
lSXxEdaOqgU,18-12-17,Adam Neely,10,17-12-17 5:51,208289,10379,521,921,0,0,Music
ukqJTaHm-xc,18-12-17,Clevver Style,26,16-12-17 16:04,344189,9769,261,474,0,0,How to & Style
gG_XI2jXMKs,18-12-17,TheReportOfTheWeek,24,16-12-17 1:15,252282,15720,625,4138,0,0,Entertainment
ifkRhaEDzzo,18-12-17,PointlessBlogVlogs,24,16-12-17 17:00,430932,23781,539,1299,0,0,Entertainment
OPHbqY9LHCs,18-12-17,SpaceX,28,15-12-17 16:35,917741,19684,830,3044,0,0,Science & Technology
OsSKFlk8oEo,18-12-17,The Graham Norton Show,24,15-12-17 17:16,927164,19272,185,627,0,0,Entertainment
QRis1pHOhj4,18-12-17,Team Coco,23,15-12-17 16:30,203324,1280,690,827,0,0,Comedy
yfxJHGhaECA,18-12-17,ESPN,17,17-12-17 18:26,8945,115,16,73,0,0,Sports
K-yazBBF3gE,18-12-17,JunsKitchen,26,15-12-17 12:40,1003333,67500,550,4977,0,0,How to & Style
T7H7uH2t854,18-12-17,SUPERFRUIT,24,15-12-17 18:26,338553,30588,1074,2326,0,0,Entertainment
ODLwIlXK-9o,18-12-17,Eater,26,17-12-17 17:00,16350,544,15,43,0,0,How to & Style
noUH5aYUBx4,18-12-17,Late Night with Seth Meyers,23,15-12-17 2:00,2347065,27812,2378,3972,0,0,Comedy
4h-XOckOwN8,18-12-17,TechRax,24,15-12-17 21:49,1354019,38877,6092,6614,0,0,Entertainment
TZSVf-yD7N8,18-12-17,The Late Late Show with James Corden,24,15-12-17 6:52,2545104,89823,963,3117,0,0,Entertainment
9mwM1VB9qs0,18-12-17,Jimmy Kimmel Live,24,15-12-17 10:00,712598,9058,510,869,0,0,Entertainment
ZWGh7si0Y50,18-12-17,Netflix,24,15-12-17 15:00,349408,3626,331,402,0,0,Entertainment
rBFyZRQ9Jeg,18-12-17,DamonAndJo,23,16-12-17 19:55,22297,1151,48,109,0,0,Comedy
c835XURBeLQ,18-12-17,Tom Harlock,24,15-12-17 23:50,267110,19221,463,2946,0,0,Entertainment
de7GaRwrr8Q,18-12-17,Chris Hadfield's Rare Earth,27,16-12-17 19:00,41073,2398,72,258,0,0,Education
JDnfux-fSJU,18-12-17,jennxpenn,24,16-12-17 19:00,131661,11602,240,490,0,0,Entertainment
t0N7Vv7bafU,18-12-17,Inside Edition,25,14-12-17 22:29,220704,3377,254,430,0,0,News & Politics
2fJIRQJ39eA,18-12-17,Zach Simmons,24,15-12-17 17:27,55485,641,177,262,0,0,Entertainment
prmQgSpV3fA,18-12-17,HOT 97,10,14-12-17 16:15,1284915,55039,475,9622,0,0,Music
hu_4yAZVNsU,18-12-17,Breakfast Club Power 105.1 FM,24,14-12-17 13:12,1717458,25917,3180,10254,0,0,Entertainment
D7sj7L1uLiw,18-12-17,The Slow Mo Guys,24,14-12-17 20:01,3106001,103954,3632,7465,0,0,Entertainment
Oapebl0bADA,18-12-17,KhalidVEVO,10,14-12-17 15:00,1531080,88905,1036,4450,0,0,Music
v_5qKt7M5fM,18-12-17,John Campea,24,16-12-17 18:16,33929,1075,160,894,0,0,Entertainment
8d_202l55LU,18-12-17,Washington Post,25,14-12-17 18:49,1263104,5930,132439,23543,0,0,News & Politics
oxd0unpN_Hw,18-12-17,KaneBrownVEVO,10,15-12-17 8:00,180139,6168,198,262,0,0,Music
uJNKApY1Gys,18-12-17,Sara Dietschy,1,16-12-17 4:12,61837,3202,159,393,0,0,Film & Animation
dRvKm__GrqU,18-12-17,Orion Pictures,22,14-12-17 20:00,1358853,5454,743,1011,0,0,People & Blogs
6xe64i_4GhM,18-12-17,ABC News,25,14-12-17 16:07,269876,1146,1339,1675,0,0,News & Politics
CHXD9k19q1Y,18-12-17,dodieVEVO,10,15-12-17 18:00,426848,63900,723,5542,0,0,Music
h_-JFUci0BM,18-12-17,BBC Radio 1,10,15-12-17 11:45,182742,8565,178,483,0,0,Music
wzKL-bQKcgA,18-12-17,Lele Pons,23,14-12-17 18:30,11375606,692950,21286,37240,0,0,Comedy
IfkWuQY0ti8,18-12-17,Goodwillsandusky,1,12-12-17 20:51,228745,1848,41,144,0,0,Film & Animation
xLkHEZTSeoU,18-12-17,First We Feast,26,14-12-17 16:00,2983150,132086,4997,12511,0,0,How to & Style
h_67XloYXTc,18-12-17,TheEllenShow,24,14-12-17 14:00,1876028,31084,974,1206,0,0,Entertainment
_odvYvbW9VM,18-12-17,JOLLY,23,15-12-17 11:31,573488,9911,218,1099,0,0,Comedy
n4GynhABYdU,18-12-17,Marzia,26,15-12-17 16:40,169208,22760,94,1333,0,0,How to & Style
hiGqKwy4yM0,18-12-17,officialcharlixcx,10,15-12-17 10:40,137936,5071,147,357,0,0,Music
6ZJghIk7_VA,18-12-17,Blue Origin,28,15-12-17 0:29,327746,5729,192,1593,0,0,Science & Technology
8I_NkJ8VTEI,18-12-17,Roy Moore for Senate,22,14-12-17 3:04,773357,4234,58327,0,1,0,People & Blogs
lV3eV9w0h0U,18-12-17,ThreadBanger,26,14-12-17 22:17,874427,50302,600,3146,0,0,How to & Style
,18-12-17,WIRED,24,14-12-17 17:00,1521645,44642,2349,3755,0,0,Entertainment
fZYtg2BTWBI,18-12-17,ScreenJunkies News,24,15-12-17 20:17,53172,1297,131,383,0,0,Entertainment
0EbFotkXOiA,18-12-17,The View,25,14-12-17 16:13,344270,2553,499,1271,0,0,News & Politics
MvIwx0JThsk,18-12-17,TaylorSwiftVEVO,10,14-12-17 16:00,2611565,174349,4952,9394,0,0,Music
oiAe-vck-sc,18-12-17,Madelaine Petsch,22,15-12-17 19:27,156819,13330,77,497,0,0,People & Blogs
DbF91ZtpGGc,18-12-17,ExplosmEntertainment,23,14-12-17 6:00,1538313,60962,1661,3341,0,0,Comedy
JVHFMBfG-cM,18-12-17,Mayim Bialik,1,15-12-17 16:36,36934,1586,136,203,0,0,Film & Animation
0b6l7MIaGdA,18-12-17,Full Frontal with Samantha Bee,22,14-12-17 7:00,530815,10003,1028,720,0,0,People & Blogs
nPtNK9kitO4,18-12-17,BuzzFeedVideo,24,14-12-17 16:00,373253,14688,117,455,0,0,Entertainment
dmtTnGlTUI0,18-12-17,IAmAnneMarie,10,15-12-17 11:55,246133,16154,99,764,0,0,Music
4bWmB3cscBs,18-12-17,The New York Times,25,16-12-17 23:00,8059,307,18,30,0,0,News & Politics
bw_ob5GFi6I,18-12-17,cicigoodies2011,10,15-12-17 5:13,14067,307,11,61,0,0,Music
AenmqoozqoA,18-12-17,David Guetta,10,14-12-17 18:57,1192114,51697,1871,1818,0,0,Music
JOZzku2SrzQ,18-12-17,jacksfilms,23,13-12-17 19:12,1805814,167416,1983,13026,0,0,Comedy
89OP78l9oF0,18-12-17,Paramount Pictures,1,13-12-17 14:00,4895490,29533,2793,4729,0,0,Film & Animation
ChF_ypmiIs8,18-12-17,KeithUrbanVEVO,10,14-12-17 5:00,159988,4640,510,511,0,0,Music
X9QiHlEC22U,18-12-17,Jenny Nicholson,1,15-12-17 2:31,82156,4959,340,1533,0,0,Film & Animation
sD_31GJmhUc,18-12-17,Nintendo,20,14-12-17 21:44,216434,14762,186,2030,0,0,Gaming
BR7AnZ3S8u8,18-12-17,TIME,25,15-12-17 22:36,12039,112,91,253,0,0,News & Politics
oD9XpUKD7y4,18-12-17,Matthias,28,13-12-17 22:00,884366,21863,893,5629,0,0,Science & Technology
TDqjoaURNOQ,18-12-17,Michelle Khare,24,15-12-17 16:00,57840,3724,67,326,0,0,Entertainment
dR10LRByhRc,18-12-17,Amber Scholl,26,15-12-17 2:18,271222,13791,506,1022,0,0,How to & Style
NsUQU3r2nsM,18-12-17,ChangeofplanZ,24,13-12-17 18:33,504753,5473,525,1681,0,0,Entertainment
vI4LHl4yFuo,18-12-17,Google,28,13-12-17 7:59,2626574,89482,6005,8509,0,0,Science & Technology
37z3bfXu3BA,18-12-17,Portugal. The Man,10,15-12-17 5:01,121419,2265,114,185,0,0,Music
adz_lnvL0qI,18-12-17,WE tv,24,14-12-17 22:30,34808,270,45,90,0,0,Entertainment
tymvJ8wowG4,18-12-17,Grace Helbig,22,14-12-17 23:31,142277,7209,103,422,0,0,People & Blogs
XkVwqEdYlNA,18-12-17,Vanity Fair,24,13-12-17 17:01,1096827,39981,528,2106,0,0,Entertainment
arv7U6cfD40,18-12-17,Anna Akana,23,14-12-17 17:00,189244,12007,159,499,0,0,Comedy
QzQpsHScgHs,18-12-17,Mr. Kate,26,14-12-17 21:00,251443,13458,138,664,0,0,How to & Style
6kLYXbNZWRs,18-12-17,Teen Vogue,29,15-12-17 17:00,13964,1131,15,42,0,0,Nonprofits & Activism
oQxKEtoHygY,18-12-17,Dj Earworm,10,13-12-17 17:05,529014,17559,2028,2532,0,0,Music
jehMXPadHS0,18-12-17,MTV International,24,13-12-17 16:58,370564,8199,185,728,0,0,Entertainment
bAHAwesTLB4,18-12-17,LD Entertainment,22,14-12-17 15:00,571352,336,42,39,0,0,People & Blogs
Na7VFFnqWVI,18-12-17,Lindsey Stirling,10,13-12-17 18:04,796082,47106,681,2483,0,0,Music
IC_lnyn2R2Q,18-12-17,Warner Bros. Pictures,24,13-12-17 14:12,967640,6348,356,788,0,0,Entertainment
Y0D0s9eIKuw,18-12-17,Simply Not Logical,24,14-12-17 0:20,1488434,93554,609,22269,0,0,Entertainment
ZLFak6N04GY,18-12-17,Bethel Music,10,13-12-17 16:59,210923,7777,143,345,0,0,Music
6FbdqwlR0H4,18-12-17,Poppy,24,13-12-17 14:27,831331,47468,4199,7084,0,0,Entertainment
3_keXD1yV3E,18-12-17,Amelia Liana,26,14-12-17 17:05,58535,1822,56,146,0,0,How to & Style
OGdfc7MA_qY,18-12-17,LaMadelynn,26,14-12-17 20:00,23590,1767,14,93,0,0,How to & Style
NP9HAYTK1cU,18-12-17,Chili Klaus,23,13-12-17 9:59,572170,7370,329,407,0,0,Comedy
TOdGYZ20oSc,18-12-17,Glam&Gore,24,13-12-17 23:00,485831,36754,492,3252,0,0,Entertainment
KjHan6D3O3g,18-12-17,BBCRadio1VEVO,10,13-12-17 18:00,238422,4893,281,215,0,0,Music
cZxOvNxbi7U,18-12-17,MasterClass,27,14-12-17 14:40,1926010,1261,12,61,0,0,Education
hZJDAJDD-uw,18-12-17,T-Mobile,24,13-12-17 14:57,107662,3704,277,643,0,0,Entertainment
fOhB5JyEkOQ,18-12-17,BuzzFeed Celeb,24,12-12-17 18:09,1647913,41667,2171,2863,0,0,Entertainment
IjFxx9SrOTU,18-12-17,Kyle Gunderson,24,12-12-17 17:07,71956,933,39,50,0,0,Entertainment
YfOHh5mt9SM,18-12-17,doddlevloggle,24,14-12-17 0:27,414414,43445,513,4411,0,0,Entertainment
XXXqaYls50o,18-12-17,The CW Television Network,24,14-12-17 6:00,84765,1385,9,201,0,0,Entertainment
eZFvbili87g,18-12-17,20th Century Fox,1,14-12-17 22:59,196763,7917,43,222,0,0,Film & Animation
DkXD5949qqQ,18-12-17,GwenStefaniVEVO,10,13-12-17 6:00,301441,4266,337,415,0,0,Music
HTi1c_tLnqw,18-12-17,NickJonasVEVO,10,13-12-17 15:00,772962,44874,593,1465,0,0,Music
dedaP9ym-hY,18-12-17,ChrisBrownVEVO,10,13-12-17 5:00,1803405,52853,1332,6440,0,0,Music
pWqef6cbwzI,18-12-17,TheAngryGrandpaShow,22,12-12-17 23:05,2946160,305040,1826,63593,0,0,People & Blogs
yI2k6OKsSVw,18-12-17,Fleur DeForce,26,13-12-17 17:00,242099,8584,164,716,0,0,How to & Style
r4ppTbMcFTo,18-12-17,LukeCombsVEVO,10,13-12-17 14:00,65492,2173,71,101,0,0,Music
QK0s815RTJk,18-12-17,Smosh,23,13-12-17 17:00,622331,26283,956,1748,0,0,Comedy
66kn6Dcr12E,18-12-17,Taylor Swift,10,13-12-17 15:00,244003,24330,448,2120,0,0,Music
tT-lTxhW7pY,18-12-17,NBC News,25,13-12-17 4:37,200228,622,4781,0,1,0,News & Politics
lYEj9snU838,18-12-17,CBS This Morning,25,12-12-17 12:58,1332678,8897,17098,9332,0,0,News & Politics
8oKl_qDJHt4,18-12-17,Rob Bliss,24,12-12-17 11:35,1792231,61062,2803,4600,0,0,Entertainment
HJqALBKE4r4,18-12-17,CupcakeJemma,26,14-12-17 18:30,62700,3124,30,119,0,0,How to & Style
IMzf3C34NNM,18-12-17,Great Big Story,22,14-12-17 7:00,57738,3634,10,209,0,0,People & Blogs
_CZHqpIpN4k,18-12-17,Star Wars,24,13-12-17 21:43,150070,6236,229,749,0,0,Entertainment
DWG2mSSBi8U,18-12-17,Complex,24,13-12-17 19:00,201694,4324,583,2573,0,0,Entertainment
OkvNxYMyips,18-12-17,IGN News,24,14-12-17 14:46,14921,525,61,338,0,0,Entertainment
t7Fa1GUf-LE,18-12-17,ThePianoGuys,10,12-12-17 23:39,231055,8833,139,462,0,0,Music
,18-12-17,Vox,25,13-12-17 12:30,485433,19128,1622,1278,0,0,News & Politics
P4VipvC54W4,18-12-17,Michael Rigsby,22,06-12-17 0:56,1811,6,0,0,0,0,People & Blogs
sukhhtHWgko,18-12-17,The Voice,24,13-12-17 2:23,305524,7876,150,785,0,0,Entertainment
3j5eGupDWY4,18-12-17,Hope For Paws - Official Rescue Channel,15,12-12-17 17:01,552328,24558,222,1638,0,0,Pets & Animals
hphLiGW6FgE,18-12-17,The Hollywood Reporter,24,13-12-17 17:56,29688,617,16,153,0,0,Entertainment
3fArI2PZBUo,18-12-17,Rainer Hilland,22,14-12-17 14:10,49931,1500,16,76,0,0,People & Blogs
GSCP2yg-v2g,18-12-17,CinemaSins,1,12-12-17 17:02,1970562,52436,3629,9078,0,0,Film & Animation
0bSE-rh7jFg,18-12-17,RM Videos,23,12-12-17 20:57,773628,804,30,136,0,0,Comedy
0vKkwJwL77Y,18-12-17,Screen Junkies,1,12-12-17 18:01,1489558,36191,1721,4446,0,0,Film & Animation
31Fbv9qRV7s,18-12-17,austinmcconnell,23,13-12-17 16:30,59272,5567,138,642,0,0,Comedy
stMM0EsoGwY,18-12-17,Jaclyn Hill,26,13-12-17 0:28,981832,55825,2053,7370,0,0,How to & Style
DIM6F38ITsY,18-12-17,Ryan Williams,24,13-12-17 20:00,99286,3976,45,286,0,0,Entertainment
t5Lz14wu1uw,18-12-17,ProZD,1,11-12-17 19:04,2611673,75757,6579,5557,0,0,Film & Animation
szTpLSf9QhY,18-12-17,Katzun,22,14-12-17 4:00,34156,2948,18,235,0,0,People & Blogs
Y62ExbHI4Yk,18-12-17,The Infographics Show,27,12-12-17 16:00,527141,11120,1060,2016,0,0,Education
oPM3jxnoqhk,18-12-17,jenniferhudsonVEVO,10,12-12-17 15:00,469782,16536,510,1141,0,0,Music
9OeZYhjyweQ,18-12-17,CollegeHumor,23,12-12-17 19:30,491962,17716,614,579,0,0,Comedy
yArprk0q9eE,18-12-17,Veritasium,27,12-12-17 15:00,1000344,50496,741,3414,0,0,Education
JiOXpKU7tWc,18-12-17,vlogbrothers,22,12-12-17 20:15,233635,13541,262,985,0,0,People & Blogs
eQTcXGk9BRk,18-12-17,tovestyrkeVEVO,10,14-12-17 8:00,10001,1254,8,99,0,0,Music
a7NJ6Gek9v4,18-12-17,CaseyNeistat,22,11-12-17 23:45,5507332,255090,6299,13640,0,0,People & Blogs
lw_KFCgcvA4,18-12-17,Samantha Maria,26,13-12-17 17:00,63955,4084,92,169,0,0,How to & Style
XsVy4ImgM0o,18-12-17,Jacob Collier,10,12-12-17 20:15,150880,10110,110,669,0,0,Music
wwX-RSqxEXc,18-12-17,Kingsley,24,13-12-17 20:30,27687,2468,6,191,0,0,Entertainment
PKa01AvSATE,18-12-17,PBS NewsHour,25,13-12-17 4:19,38447,819,173,0,1,0,News & Politics
BWJY1na9qao,18-12-17,Carly and Erin,23,13-12-17 2:07,96485,8650,94,498,0,0,Comedy
kzFHjyysXr0,18-12-17,IISuperwomanII,23,12-12-17 23:44,1310346,95629,1292,6064,0,0,Comedy
8qL4lMQQ9IE,18-12-17,Chris Stuckmann,24,12-12-17 17:00,1039254,37041,4355,11238,0,0,Entertainment
wd8h1iND_ys,18-12-17,William Osman,28,12-12-17 17:32,406438,31401,346,2773,0,0,Science & Technology
h-h5Mhlt6O0,18-12-17,Marques Brownlee,28,12-12-17 14:07,1845803,82929,2105,8134,0,0,Science & Technology
1PhdQdJjDZc,18-12-17,SPORTSNET,17,14-12-17 3:25,12591,57,4,8,0,0,Sports
_JhaVNJb3ag,18-12-17,National Geographic,15,11-12-17 18:00,792814,12441,1837,5493,0,0,Pets & Animals
QXcbVHFE2bo,18-12-17,Munchies,24,12-12-17 12:00,442698,14407,229,582,0,0,Entertainment
ZeGNvhAsUW8,18-12-17,EllieGouldingVEVO,10,13-12-17 0:01,169934,11759,305,894,0,0,Music
MyAnv1nY5Vw,18-12-17,TODAY,25,12-12-17 15:07,72365,464,891,522,0,0,News & Politics
skFCPu6elew,18-12-17,MovieAccessTrailers,24,13-12-17 17:18,20636,213,55,51,0,0,Entertainment
kz1xzBYppW8,18-12-17,Guardian News,25,11-12-17 8:13,1364148,12058,3301,5815,0,0,News & Politics
khPLWaBioOs,18-12-17,Logan Paul Vlogs,24,10-12-17 21:32,18938867,1013411,140271,175929,0,0,Entertainment
SbnJwF7GrWg,18-12-17,Rosanna Pansino,26,12-12-17 17:47,411284,21003,251,2877,0,0,How to & Style
Jq_98dJuIck,18-12-17,IGN,24,12-12-17 17:00,607251,12787,1574,2251,0,0,Entertainment
sVfTvLm-7Ac,18-12-17,MK Dons,17,13-12-17 16:33,20618,30,0,2,0,0,Sports
7l2NnC0MNt4,18-12-17,Entertainment Tonight,24,13-12-17 17:42,43221,1129,13,274,0,0,Entertainment
dI5IxmA19jw,18-12-17,greeenpro,28,12-12-17 20:00,11439,63,11,10,0,0,Science & Technology
VWFoCcbXqAw,18-12-17,StoryCorps,1,12-12-17 19:00,35247,775,33,102,0,0,Film & Animation
rRzxEiBLQCA,18-12-17,jypentertainment,10,11-12-17 8:59,41088994,956937,91898,157207,0,0,Music
WOUZxG1JcGI,18-12-17,VICE News,25,12-12-17 1:11,747672,5966,1173,1188,0,0,News & Politics
Gjs1QSa9fpI,18-12-17,JerryRigEverything,26,13-12-17 15:00,114266,5555,159,621,0,0,How to & Style
KKwmGuQaMfo,18-12-17,Cole and Marmalade,15,12-12-17 18:48,99681,10091,49,1256,0,0,Pets & Animals
ERBEwrn4f7Q,18-12-17,PeopleTV,24,11-12-17 22:59,319546,6238,124,520,0,0,Entertainment
32YGGYaUTgE,18-12-17,The Atlantic,1,12-12-17 16:47,23910,208,8,42,0,0,Film & Animation
Wl7V4LwkfQE,18-12-17,Jonathan Morrison,28,12-12-17 14:08,351539,11850,589,1007,0,0,Science & Technology
OdJh_Q5XY4U,18-12-17,FightHype.com,17,12-12-17 17:24,285672,2370,521,2877,0,0,Sports
dx0jvrlV_EQ,18-12-17,MaccabeatsVideos,10,11-12-17 20:30,205870,2834,86,244,0,0,Music
oFqHvacY9Kk,18-12-17,Bj̦rk,10,12-12-17 21:16,71452,5197,48,301,0,0,Music
IR8k4uYnTfI,18-12-17,Hak5,28,13-12-17 16:00,11503,304,60,60,0,0,Science & Technology
mSgDg1oiOCs,18-12-17,Tyler Oakley,24,12-12-17 20:01,56894,5440,42,1038,0,0,Entertainment
,18-12-17,Gus Johnson,23,10-12-17 23:17,1618811,53446,3188,2899,0,0,Comedy
1w9tf3vSuVs,18-12-17,Shameless Maya,26,13-12-17 3:02,36476,4271,21,710,0,0,How to & Style
0XARMt12oFk,19-12-17,TIME,25,18-12-17 18:26,939086,4680,1017,3060,0,0,News & Politics
8jp3SxojXpU,19-12-17,The Oregonian,25,18-12-17 23:24,194519,847,261,0,1,0,News & Politics
p_IwENcMPOA,19-12-17,ThomasRhettVEVO,10,18-12-17 5:01,851835,24412,644,1563,0,0,Music
NePlddZpNKs,19-12-17,wdwmagic,19,18-12-17 22:00,188213,4174,2743,2525,0,0,Travel & Events
R9OHn5ZF4Uo,19-12-17,CGP Grey,27,18-12-17 14:39,677636,119241,504,7194,0,0,Education
MC5bNVTMxyQ,19-12-17,CNN,25,18-12-17 17:26,473026,1800,638,1995,0,0,News & Politics
lcvOVZ_ILrs,19-12-17,Fox News,25,18-12-17 17:36,306732,1730,632,869,0,0,News & Politics
sgT2Ozn17_c,19-12-17,The Voice,24,19-12-17 2:06,101636,4153,293,629,0,0,Entertainment
fupYIggOq38,19-12-17,Universal Pictures,24,18-12-17 16:01,868210,13298,614,2208,0,0,Entertainment
JRAOdRq-1lw,19-12-17,Bad Lip Reading,23,18-12-17 15:44,432076,32801,627,2459,0,0,Comedy
QerVvvNem1w,19-12-17,Warner Bros. Pictures,24,18-12-17 14:35,632993,7802,5669,2930,0,0,Entertainment
v9wbMzkVseE,19-12-17,NFL,17,18-12-17 0:59,2078841,18220,4222,14800,0,0,Sports
JJgiKhhpGvQ,19-12-17,Inside the Magic,19,18-12-17 22:06,80200,1194,1142,1031,0,0,Travel & Events
hOulcmOHCIQ,19-12-17,Saturday Night Live,24,17-12-17 7:52,3817594,33825,7731,6281,0,0,Entertainment
zFuOksI6AVg,19-12-17,Chris Stuckmann,24,18-12-17 14:22,196182,9739,176,1187,0,0,Entertainment
FnAx2bLICOo,19-12-17,Freddie Lister,17,17-12-17 12:08,973015,11426,1368,1343,0,0,Sports
D2UE_Gw7XpI,19-12-17,AnthonyPadilla,23,18-12-17 17:05,179148,14892,416,1106,0,0,Comedy
LTNOYZ44ywM,19-12-17,CNBC,25,18-12-17 17:40,100751,337,147,295,0,0,News & Politics
1j_k5WCFShQ,19-12-17,Safiya Nygaard,22,17-12-17 20:15,2632768,150408,1252,4601,0,0,People & Blogs
0-M5C7sQdGI,19-12-17,NBA,17,19-12-17 3:34,95046,4052,47,226,0,0,Sports
JcdLF6XQ0iw,19-12-17,Collins Key,24,16-12-17 19:02,6885130,645086,10570,128724,0,0,Entertainment
3YVzBkKAbAs,19-12-17,Katzun,22,17-12-17 21:36,205050,19927,220,2952,0,0,People & Blogs
oYvw0GryNs8,19-12-17,IISuperwomanII,23,18-12-17 0:44,1629871,159941,2175,12628,0,0,Comedy
msfPaXGuSbo,19-12-17,Top Korean News,1,18-12-17 11:31,168675,2412,186,1286,0,0,Film & Animation
z0UNp33SUTE,19-12-17,The Verge,28,18-12-17 17:00,135427,2288,159,255,0,0,Science & Technology
KOJnOCdBr4s,19-12-17,Tom Scott,27,18-12-17 16:00,223733,13383,125,624,0,0,Education
